signal_i,entry_i,exit_i,side,entry_price,initial_risk,initial_stop,exit_price,exit_reason,tp_i,tp_price,partial,gross_r,net_r,tail_price_r,gross_pnl,fees,net_pnl,censored,ambiguous_bar_count,entry_open_beyond_target,same_open_be_approximation,marketable_be_approximation,signal_time,entry_time,exit_time,signal_close,month,hold_hours,rsi,gate_rsi_line,gate_sar_strong_same_bar,gate_sar_strong_window,gate_sar_direction
198462,198463,198734,1,2895.32,86.8596,2808.4604,2808.4604,initial_stop,,,False,-1.0000000000000027,-1.0656666666666692,-1.0000000000000027,-86.85960000000023,5.7037804,-92.56338040000023,False,0,False,False,False,2025-11-19T18:30:00+00:00,2025-11-19T18:35:00+00:00,2025-11-20T17:10:00+00:00,2025-11-19T18:35:00+00:00,2025-11,22.666666666666668,36.665821014211225,False,False,True,True
198723,198724,198734,1,2899.26,86.9778,2812.2822,2812.2822,initial_stop,,,False,-1.0000000000000013,-1.0656666666666679,-1.0000000000000013,-86.97780000000012,5.7115422,-92.68934220000011,False,0,False,False,False,2025-11-20T16:15:00+00:00,2025-11-20T16:20:00+00:00,2025-11-20T17:10:00+00:00,2025-11-20T16:20:00+00:00,2025-11,0.9166666666666666,24.008966698851765,True,False,False,False
198731,198732,198851,1,2860.99,85.82969999999999,2775.1603,2775.1603,initial_stop,,,False,-0.9999999999999976,-1.065666666666664,-0.9999999999999976,-85.82969999999978,5.6361503,-91.46585029999977,False,0,False,False,False,2025-11-20T16:55:00+00:00,2025-11-20T17:00:00+00:00,2025-11-21T02:55:00+00:00,2025-11-20T17:00:00+00:00,2025-11,10.0,22.78717988003126,True,False,False,False
198752,198753,198906,1,2821.56,84.6468,2736.9132,2736.9132,initial_stop,,,False,-0.9999999999999998,-1.0656666666666665,-0.9999999999999998,-84.64679999999998,5.5584732,-90.20527319999998,False,0,False,False,False,2025-11-20T18:40:00+00:00,2025-11-20T18:45:00+00:00,2025-11-21T07:30:00+00:00,2025-11-20T18:45:00+00:00,2025-11,12.833333333333334,37.757699659910074,False,False,True,False
198931,198932,199414,1,2687.38,80.6214,2606.7586,2806.6,opposite_signal_close,199371.0,2767.03,True,1.2333573964232816,1.1654573723601918,1.4787637029374312,99.43499999999995,5.474195,93.96080499999995,False,0,False,False,False,2025-11-21T09:35:00+00:00,2025-11-21T09:40:00+00:00,2025-11-23T01:50:00+00:00,2025-11-21T09:40:00+00:00,2025-11,40.25,29.60107478561912,True,False,False,False
198936,198937,199414,1,2674.0,80.22,2593.78,2806.6,opposite_signal_close,199371.0,2767.03,True,1.4063201196709056,1.3382471328845682,1.6529543754674634,112.81500000000005,5.460815,107.35418500000006,False,0,False,False,False,2025-11-21T10:00:00+00:00,2025-11-21T10:05:00+00:00,2025-11-23T01:50:00+00:00,2025-11-21T10:05:00+00:00,2025-11,39.833333333333336,26.364413468562205,True,False,False,False
199414,199415,199611,-1,2806.6,84.198,2890.798,2800.9868,break_even,199605.0,2787.75,True,0.14527185918905253,0.07875046438157492,0.06666666666666404,12.231599999999844,5.6009684,6.630631599999844,False,1,False,False,False,2025-11-23T01:50:00+00:00,2025-11-23T01:55:00+00:00,2025-11-23T18:15:00+00:00,2025-11-23T01:55:00+00:00,2025-11,16.416666666666668,74.22626145495653,True,False,False,False
199444,199445,199626,-1,2835.99,85.07969999999999,2921.0696999999996,2830.3180199999997,break_even,199605.0,2787.75,True,0.31683221732093475,0.250482382871589,0.06666666666666757,26.95598999999993,5.64502401,21.31096598999993,False,0,False,False,False,2025-11-23T04:20:00+00:00,2025-11-23T04:25:00+00:00,2025-11-23T19:30:00+00:00,2025-11-23T04:25:00+00:00,2025-11,15.166666666666666,65.84393792206114,False,False,True,False
199684,199685,199707,1,2778.68,83.3604,2695.3196,2861.06,opposite_signal_close,199705.0,2850.23,True,0.9232801186174748,0.8556901718321906,0.9882390199663162,76.96500000000015,5.6343250000000005,71.33067500000014,False,0,False,False,False,2025-11-24T00:20:00+00:00,2025-11-24T00:25:00+00:00,2025-11-24T02:15:00+00:00,2025-11-24T00:25:00+00:00,2025-11,1.9166666666666667,32.96319061454051,False,False,True,False
199707,199708,199896,-1,2861.06,85.8318,2946.8918,2946.8918,initial_stop,,,False,-0.9999999999999992,-1.0676666666666659,-0.9999999999999992,-85.83179999999993,5.8079518,-91.63975179999993,False,0,False,False,False,2025-11-24T02:15:00+00:00,2025-11-24T02:20:00+00:00,2025-11-24T18:00:00+00:00,2025-11-24T02:20:00+00:00,2025-11,15.75,77.62746306622815,True,False,False,False
199744,199745,199908,-1,2879.42,86.3826,2965.8026,2965.8026,initial_stop,,,False,-0.999999999999999,-1.0676666666666657,-0.999999999999999,-86.38259999999991,5.8452226,-92.22782259999991,False,0,False,False,False,2025-11-24T05:20:00+00:00,2025-11-24T05:25:00+00:00,2025-11-24T19:00:00+00:00,2025-11-24T05:25:00+00:00,2025-11,13.666666666666666,66.5158461230343,False,False,False,False
199891,199892,200114,-1,2926.09,87.7827,3013.8727000000003,2920.2378200000003,break_even,200075.0,2874.2400000000002,True,0.32866487360265617,0.26232687180959213,0.0666666666666651,28.851089999999886,5.823328910000001,23.027761089999885,False,0,False,False,False,2025-11-24T17:35:00+00:00,2025-11-24T17:40:00+00:00,2025-11-25T12:10:00+00:00,2025-11-24T17:40:00+00:00,2025-11,18.583333333333332,79.8780075286692,True,False,False,False
199894,199895,200116,-1,2930.59,87.9177,3018.5077,2924.7288200000003,break_even,200075.0,2874.2400000000002,True,0.35380350031904717,0.2874906371526995,0.06666666666666526,31.105589999999893,5.830074410000001,25.27551558999989,False,0,False,False,False,2025-11-24T17:50:00+00:00,2025-11-24T17:55:00+00:00,2025-11-25T12:20:00+00:00,2025-11-24T17:55:00+00:00,2025-11,18.5,78.25808728167561,True,False,False,False
199907,199908,200174,-1,2955.77,88.67309999999999,3044.4431,2949.85846,break_even,200075.0,2874.2400000000002,True,0.4930556166413479,0.42688200559132256,0.06666666666666735,43.7207699999999,5.86781923,37.8529507699999,False,0,False,False,False,2025-11-24T18:55:00+00:00,2025-11-24T19:00:00+00:00,2025-11-25T17:10:00+00:00,2025-11-24T19:00:00+00:00,2025-11,22.25,75.16061285360246,True,False,True,True
199910,199911,200243,-1,2970.15,89.1045,3059.2545,2964.2097,break_even,200075.0,2874.2400000000002,True,0.5715216403211962,0.5054264952948507,0.06666666666666898,50.92515000000003,5.88937485,45.03577515000003,False,0,False,False,False,2025-11-24T19:10:00+00:00,2025-11-24T19:15:00+00:00,2025-11-25T22:55:00+00:00,2025-11-24T19:15:00+00:00,2025-11,27.75,78.41006572550683,True,False,True,False
200470,200471,200692,-1,3015.2,90.45599999999999,3105.656,3009.9900000000002,break_even_marketable,200692.0,3009.9900000000002,True,0.057597063765804174,-0.009012005837096696,0.057597063765804174,5.209999999999582,6.02519,-0.8151900000004186,False,1,False,False,True,2025-11-26T17:50:00+00:00,2025-11-26T17:55:00+00:00,2025-11-27T12:20:00+00:00,2025-11-26T17:55:00+00:00,2025-11,18.5,73.69868421744911,True,False,False,False
200699,200700,201198,1,2990.25,89.7075,2900.5425,2996.2305,break_even,200938.0,3040.44,True,0.3130758297801197,0.24609608728367294,0.06666666666666801,28.085250000000087,6.008585249999999,22.076664750000088,False,0,False,False,False,2025-11-27T12:55:00+00:00,2025-11-27T13:00:00+00:00,2025-11-29T06:30:00+00:00,2025-11-27T13:00:00+00:00,2025-11,41.583333333333336,14.494654284918894,True,False,False,False
201199,201200,201421,1,3001.74,90.05219999999998,2911.6877999999997,3007.7434799999996,break_even,201421.0,3009.09,True,0.07414299706170543,0.007402187397977049,0.06666666666666506,6.676740000000109,6.01015674,0.6665832600001087,False,1,False,False,False,2025-11-29T06:35:00+00:00,2025-11-29T06:40:00+00:00,2025-11-30T01:05:00+00:00,2025-11-29T06:40:00+00:00,2025-11,18.5,27.883538519251502,True,False,False,False
201571,201572,201702,-1,3048.59,91.4577,3140.0477,2874.28,opposite_signal_close,201691.0,2993.67,True,1.253202300079709,1.187788835713122,1.90590841449107,114.61500000000001,5.982565000000001,108.63243500000002,False,0,False,False,False,2025-11-30T13:35:00+00:00,2025-11-30T13:40:00+00:00,2025-12-01T00:30:00+00:00,2025-11-30T13:40:00+00:00,2025-11,10.916666666666666,81.66635920452497,True,False,False,False
201702,201703,201879,1,2874.27,86.2281,2788.0419,2788.0419,initial_stop,,,False,-0.9999999999999979,-1.0656666666666645,-0.9999999999999979,-86.22809999999981,5.662311900000001,-91.89041189999982,False,0,False,False,False,2025-12-01T00:30:00+00:00,2025-12-01T00:35:00+00:00,2025-12-01T15:15:00+00:00,2025-12-01T00:35:00+00:00,2025-12,14.75,5.364637354046721,True,False,False,False
201707,201708,201882,1,2835.14,85.0542,2750.0858,2750.0858,initial_stop,,,False,-1.0000000000000004,-1.0656666666666672,-1.0000000000000004,-85.05420000000004,5.5852258,-90.63942580000004,False,0,False,False,False,2025-12-01T00:55:00+00:00,2025-12-01T01:00:00+00:00,2025-12-01T15:30:00+00:00,2025-12-01T01:00:00+00:00,2025-12,14.583333333333334,3.767949161929593,True,False,False,False
201884,201885,202169,1,2725.69,81.7707,2643.9193,2958.0,opposite_signal_close,202142.0,2829.2400000000002,True,2.053669590696913,1.984949254439549,2.8409931674793043,167.93000000000006,5.6193100000000005,162.31069000000005,False,0,False,False,False,2025-12-01T15:40:00+00:00,2025-12-01T15:45:00+00:00,2025-12-02T15:25:00+00:00,2025-12-01T15:45:00+00:00,2025-12,23.75,14.533720089081697,True,False,False,False
202169,202170,202298,-1,2958.0,88.74,3046.74,3046.74,initial_stop,,,False,-0.9999999999999976,-1.0676666666666643,-0.9999999999999976,-88.73999999999978,6.00474,-94.74473999999978,False,0,False,False,False,2025-12-02T15:25:00+00:00,2025-12-02T15:30:00+00:00,2025-12-03T02:10:00+00:00,2025-12-02T15:30:00+00:00,2025-12,10.75,77.49099001443821,True,True,True,True
202488,202489,202574,-1,3134.34,94.03020000000001,3228.3702000000003,3228.3702000000003,initial_stop,,,False,-1.0000000000000016,-1.067666666666668,-1.0000000000000016,-94.03020000000015,6.3627102,-100.39291020000014,False,0,False,False,False,2025-12-03T18:00:00+00:00,2025-12-03T18:05:00+00:00,2025-12-04T01:10:00+00:00,2025-12-03T18:05:00+00:00,2025-12,7.166666666666667,67.39264824940524,False,False,False,False
202792,202793,203307,1,3071.1,92.133,2978.967,3044.04,break_even_marketable,203307.0,3044.04,True,-0.2937058382989802,-0.3600787991273479,-0.2937058382989802,-27.059999999999945,6.11514,-33.17513999999994,False,1,False,False,True,2025-12-04T19:20:00+00:00,2025-12-04T19:25:00+00:00,2025-12-06T14:15:00+00:00,2025-12-04T19:25:00+00:00,2025-12,42.916666666666664,20.635198102542063,True,False,False,False
203043,203044,203307,1,3064.4,91.932,2972.4680000000003,3044.04,break_even_marketable,203307.0,3044.04,True,-0.22146804159596362,-0.2879132402210343,-0.22146804159596362,-20.360000000000127,6.10844,-26.46844000000013,False,1,False,False,True,2025-12-05T16:15:00+00:00,2025-12-05T16:20:00+00:00,2025-12-06T14:15:00+00:00,2025-12-05T16:20:00+00:00,2025-12,22.0,30.31005367390067,False,False,False,False
203335,203336,203631,-1,3061.51,91.84530000000001,3153.3553,3055.38698,break_even,203521.0,3029.04,True,0.21009795819710017,0.14364138948863062,0.06666666666666662,19.296510000000126,6.10372349,13.192786510000126,False,0,False,False,False,2025-12-06T16:35:00+00:00,2025-12-06T16:40:00+00:00,2025-12-07T17:15:00+00:00,2025-12-06T16:40:00+00:00,2025-12,24.666666666666668,67.07816332907234,False,False,True,False
203635,203636,203941,-1,3111.07,93.3321,3204.4021000000002,3104.8478600000003,break_even,203939.0,3090.9,True,0.14138833263153797,0.07486305429750283,0.0666666666666651,13.196069999999963,6.20894393,6.987126069999963,False,1,False,False,False,2025-12-07T17:35:00+00:00,2025-12-07T17:40:00+00:00,2025-12-08T19:05:00+00:00,2025-12-07T17:40:00+00:00,2025-12,25.5,76.43462827124512,True,False,True,False
204191,204192,204200,-1,3245.04,97.35119999999999,3342.3912,3342.3912,initial_stop,,,False,-1.0000000000000007,-1.0676666666666674,-1.0000000000000007,-97.35120000000006,6.5874312,-103.93863120000006,False,0,False,False,False,2025-12-09T15:55:00+00:00,2025-12-09T16:00:00+00:00,2025-12-09T16:40:00+00:00,2025-12-09T16:00:00+00:00,2025-12,0.75,81.03196581479122,True,False,False,False
204202,204203,204603,-1,3360.87,100.8261,3461.6961,3224.38,opposite_signal_close,204583.0,3286.08,True,1.0477445820080304,0.9821256599233718,1.353716944322946,105.63999999999987,6.616099999999999,99.02389999999987,False,0,False,False,False,2025-12-09T16:50:00+00:00,2025-12-09T16:55:00+00:00,2025-12-11T02:15:00+00:00,2025-12-09T16:55:00+00:00,2025-12,33.416666666666664,84.41422158122106,True,False,True,False
204603,204604,204800,1,3224.38,96.7314,3127.6486,3219.53,break_even_marketable,204800.0,3219.53,True,-0.05013883806085624,-0.11675536588946206,-0.05013883806085624,-4.849999999999909,6.443910000000001,-11.29390999999991,False,1,False,False,True,2025-12-11T02:15:00+00:00,2025-12-11T02:20:00+00:00,2025-12-11T18:40:00+00:00,2025-12-11T02:20:00+00:00,2025-12,16.416666666666668,21.043784320686385,True,False,True,False
204615,204616,205049,1,3176.48,95.2944,3081.1856,3182.83296,break_even,204800.0,3219.53,True,0.25921229369197113,0.1922864147316125,0.06666666666666841,24.701480000000174,6.37766148,18.323818520000174,False,0,False,False,False,2025-12-11T03:15:00+00:00,2025-12-11T03:20:00+00:00,2025-12-12T15:25:00+00:00,2025-12-11T03:20:00+00:00,2025-12,36.166666666666664,14.383912843026792,True,False,False,False
205047,205048,205051,1,3204.6,96.13799999999999,3108.462,3108.462,initial_stop,,,False,-0.9999999999999992,-1.0656666666666659,-0.9999999999999992,-96.13799999999992,6.313062,-102.45106199999992,False,0,False,False,False,2025-12-12T15:15:00+00:00,2025-12-12T15:20:00+00:00,2025-12-12T15:35:00+00:00,2025-12-12T15:20:00+00:00,2025-12,0.3333333333333333,31.753134355017863,False,False,False,False
205051,205052,205251,1,3122.55,93.6765,3028.8735,3101.41,break_even_marketable,205251.0,3101.41,True,-0.22567025881624875,-0.29211125522409914,-0.22567025881624875,-21.140000000000327,6.22396,-27.363960000000326,False,1,False,False,True,2025-12-12T15:35:00+00:00,2025-12-12T15:40:00+00:00,2025-12-13T08:15:00+00:00,2025-12-12T15:40:00+00:00,2025-12,16.666666666666668,13.127035778292509,True,False,False,False
205253,205254,205416,-1,3122.0,93.66,3215.66,3115.756,break_even,205410.0,3083.01,True,0.2414798206278023,0.17505463378176342,0.06666666666666818,22.616999999999962,6.221382999999999,16.395616999999962,False,0,False,False,False,2025-12-13T08:25:00+00:00,2025-12-13T08:30:00+00:00,2025-12-13T22:00:00+00:00,2025-12-13T08:30:00+00:00,2025-12,13.583333333333334,89.68947200510756,True,False,True,False
205810,205811,205914,-1,3135.63,94.0689,3229.6989000000003,3006.77,opposite_signal_close,205907.0,3058.69,True,1.0938790609861504,1.02830627338047,1.3698469951280405,102.90000000000009,6.16836,96.73164000000008,False,0,False,False,False,2025-12-15T06:50:00+00:00,2025-12-15T06:55:00+00:00,2025-12-15T15:30:00+00:00,2025-12-15T06:55:00+00:00,2025-12,8.666666666666666,70.94634658931017,True,False,False,False
205914,205915,205950,1,3006.78,90.2034,2916.5766000000003,2916.5766000000003,initial_stop,,,False,-0.9999999999999986,-1.0656666666666652,-0.9999999999999986,-90.20339999999987,5.923356600000001,-96.12675659999988,False,0,False,False,False,2025-12-15T15:30:00+00:00,2025-12-15T15:35:00+00:00,2025-12-15T18:30:00+00:00,2025-12-15T15:35:00+00:00,2025-12,3.0,27.060773712168697,True,False,False,False
205929,205930,206073,1,2971.0,89.13,2881.87,2881.87,initial_stop,,,False,-1.0000000000000013,-1.0656666666666679,-1.0000000000000013,-89.13000000000011,5.85287,-94.9828700000001,False,0,False,False,False,2025-12-15T16:45:00+00:00,2025-12-15T16:50:00+00:00,2025-12-16T04:45:00+00:00,2025-12-15T16:50:00+00:00,2025-12,12.0,27.977064509479064,True,False,True,False
205941,205942,206178,1,2951.05,88.53150000000001,2862.5185,2956.9521,break_even,206177.0,2969.42,True,0.1370817166771131,0.07027796829376934,0.0666666666666643,12.136049999999841,5.91423605,6.221813949999841,False,1,False,False,False,2025-12-15T17:45:00+00:00,2025-12-15T17:50:00+00:00,2025-12-16T13:30:00+00:00,2025-12-15T17:50:00+00:00,2025-12,19.75,32.15115558944059,False,False,True,False
206486,206487,206502,-1,3019.2,90.576,3109.776,2844.58,opposite_signal_close,206494.0,2902.35,True,1.608980303833244,1.5439226174704106,1.927883766119059,145.7349999999999,5.892665,139.8423349999999,False,0,False,False,False,2025-12-17T15:10:00+00:00,2025-12-17T15:15:00+00:00,2025-12-17T16:30:00+00:00,2025-12-17T15:15:00+00:00,2025-12,1.3333333333333333,75.46736244807734,True,False,False,False
206502,206503,206712,1,2844.58,85.33739999999999,2759.2426,2850.26916,break_even,206708.0,2855.17,True,0.09538115761670762,0.028619109792424234,0.06666666666666553,8.139580000000024,5.69729958,2.4422804200000234,False,1,False,False,False,2025-12-17T16:30:00+00:00,2025-12-17T16:35:00+00:00,2025-12-18T10:00:00+00:00,2025-12-17T16:35:00+00:00,2025-12,17.5,26.084304417204137,True,False,False,False
206518,206519,206709,1,2845.93,85.3779,2760.5521,2851.6218599999997,break_even,206708.0,2855.17,True,0.08744569730574389,0.020691584941771486,0.06666666666666557,7.465930000000071,5.69932593,1.7666040700000716,False,1,False,False,False,2025-12-17T17:50:00+00:00,2025-12-17T17:55:00+00:00,2025-12-18T09:45:00+00:00,2025-12-17T17:55:00+00:00,2025-12,15.916666666666666,37.0580464829293,False,False,True,False
206530,206531,206760,1,2815.18,84.4554,2730.7246,2979.0,opposite_signal_close,206708.0,2855.17,True,1.2066131946565903,1.138739914795267,1.9397220307996903,101.9050000000002,5.732265,96.1727350000002,False,0,False,False,False,2025-12-17T18:50:00+00:00,2025-12-17T18:55:00+00:00,2025-12-18T14:00:00+00:00,2025-12-17T18:55:00+00:00,2025-12,19.166666666666668,28.51384952333713,True,False,False,False
206534,206535,206760,1,2797.8,83.934,2713.866,2979.0,opposite_signal_close,206708.0,2855.17,True,1.421176162222697,1.3530883193938077,2.1588390878547408,119.28499999999985,5.714885000000001,113.57011499999986,False,0,False,False,False,2025-12-17T19:10:00+00:00,2025-12-17T19:15:00+00:00,2025-12-18T14:00:00+00:00,2025-12-17T19:15:00+00:00,2025-12,18.833333333333332,26.08897397980803,True,False,False,False
206760,206761,207328,-1,2979.01,89.3703,3068.3803000000003,2973.05198,break_even,207327.0,2972.66,True,0.06885967709630826,0.0022618701067379046,0.06666666666666704,6.1540100000001985,5.95186599,0.20214401000019855,False,1,False,False,False,2025-12-18T14:00:00+00:00,2025-12-18T14:05:00+00:00,2025-12-20T13:20:00+00:00,2025-12-18T14:05:00+00:00,2025-12,47.333333333333336,87.83528021087953,True,False,True,False
208709,208710,208880,1,2922.26,87.6678,2834.5922,2928.1045200000003,break_even,208796.0,2955.93,True,0.22536507132607253,0.1584730395880798,0.06666666666666783,19.75725999999986,5.86427726,13.89298273999986,False,0,False,False,False,2025-12-25T08:25:00+00:00,2025-12-25T08:30:00+00:00,2025-12-25T22:40:00+00:00,2025-12-25T08:30:00+00:00,2025-12,14.25,25.66792562034992,True,False,False,False
208893,208894,208925,1,2899.1,86.973,2812.127,2979.87,opposite_signal_close,208923.0,2969.38,True,0.8683729433272406,0.8008379037172467,0.9286790153265954,75.52500000000009,5.873724999999999,69.6512750000001,False,0,False,False,False,2025-12-25T23:45:00+00:00,2025-12-25T23:50:00+00:00,2025-12-26T02:25:00+00:00,2025-12-25T23:50:00+00:00,2025-12,2.6666666666666665,24.82223532187956,True,False,True,False
