编号,币种,周期,入场时间UTC,退出根或末根开盘UTC,未平仓数据末端收盘UTC,入场价,初始止损,退出价,净R,路径分类,为何退出,当时与后续事实,待验证不足,交易唯一键
T494,JUPUSDT,1h,2025-12-24 17:00:00+00:00,2025-12-29 15:00:00+00:00,,0.1926,0.1849,0.1913,-0.2188571428571428,反向确认亏损退出,上一根出现原始反向信号，下一根开盘0.1913退出；这笔不是价格触及止损退出，扣费后净-0.22R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险4.00%（3.39个信号ATR），往返成本0.050R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量2.16倍。 截至退出前/数据末端，原账本最大浮盈1.57R。 退出前最高收盘1.45R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.04R，最低到-0.92R。,当前事实不足以提出特定改法；先保留原规则作为对照。,binance_um:JUPUSDT:1h:box_any:12796
T495,OPUSDT,1h,2025-12-27 03:00:00+00:00,2025-12-31 16:00:00+00:00,,0.2723,0.26536,0.26536,-1.0784726224783885,到过1R后回吐,持仓第110根K，最低价0.2596触及当时已生效保护价0.26536；按初始止损在0.26536退出，扣费后净-1.08R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险2.55%（2.18个信号ATR），往返成本0.078R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.66倍。 原账本最大浮盈1.66R；5分钟审计得到实际止损前浮盈范围1.66–1.66R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.48R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+4.76R，最低到-1.80R。,退出后48根内曾回到+1R；属事后重启机会，不能证明放宽原止损会赚钱,binance_um:OPUSDT:1h:box_any:12854
T496,ZENUSDT,1h,2025-12-27 05:00:00+00:00,2025-12-31 16:00:00+00:00,,8.096,7.841,8.766,2.5639529411764697,盈利保护退出,持仓第108根K，最低价8.576触及当时已生效保护价8.766；按追踪止损在8.766退出，扣费后净+2.56R。,距V9 1根，较父V9独立模拟入场价-0.63%；初始风险3.15%（2.96个信号ATR），往返成本0.063R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.52倍。 原账本最大浮盈6.41R；5分钟审计得到实际止损前浮盈范围6.41–6.41R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+2.63R，激活不保证保本。 退出下一根起48根内，最高回到原入场+7.86R，最低到+2.09R。,作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家,binance_um:ZENUSDT:1h:box_any:12856
T497,NEARUSDT,1h,2025-12-27 17:00:00+00:00,2025-12-29 12:00:00+00:00,,1.552,1.519,1.519,-1.0940606060606055,到过1R后回吐,持仓第44根K，最低价1.51触及当时已生效保护价1.519；按初始止损在1.519退出，扣费后净-1.09R。,距V9 34根，较父V9独立模拟入场价+0.45%；初始风险2.13%（2.05个信号ATR），往返成本0.094R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量4.10倍。 原账本最大浮盈1.91R；5分钟审计得到实际止损前浮盈范围1.91–1.91R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.82R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.27R，最低到-1.70R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价,binance_um:NEARUSDT:1h:box_any:12868
T498,ONEUSDT,1h,2025-12-27 19:00:00+00:00,2025-12-29 12:00:00+00:00,,0.00371,0.0036328999999999,0.0037297,0.1592736705577076,盈利保护退出,持仓第42根K，最低价0.00372触及当时已生效保护价0.0037297；按追踪止损在0.0037297退出，扣费后净+0.16R。,距V9 2根，较父V9独立模拟入场价+0.54%；初始风险2.08%（2.18个信号ATR），往返成本0.096R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.57倍。 原账本最大浮盈6.74R；5分钟审计得到实际止损前浮盈范围6.74–6.74R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+0.26R，激活不保证保本。 退出下一根起48根内，最高回到原入场+3.76R，最低到-0.39R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家,binance_um:ONEUSDT:1h:box_any:12870
T499,HYPEUSDT,1h,2025-12-30 07:00:00+00:00,2025-12-31 20:00:00+00:00,,26.324,25.285,25.285,-1.0506717998075072,推进不足后止损,持仓第38根K，最低价25.281触及当时已生效保护价25.285；按初始止损在25.285退出，扣费后净-1.05R。,距V9 96根，较父V9独立模拟入场价+3.50%；初始风险3.95%（3.23个信号ATR），往返成本0.051R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.49倍。 原账本最大浮盈0.36R；5分钟审计得到实际止损前浮盈范围0.36–0.36R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.18R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.21R，最低到-2.51R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价,binance_um:HYPEUSDT:1h:box_any:5132
T500,PUMPUSDT,1h,2026-01-01 02:00:00+00:00,2026-01-07 14:00:00+00:00,,0.001955,0.0018889999999999,0.0023339999999999,5.683181818181784,盈利保护退出,持仓第157根K，最低价0.002295触及当时已生效保护价0.002334；按追踪止损在0.002334退出，扣费后净+5.68R。,距V9 25根，较父V9独立模拟入场价+5.33%；初始风险3.38%（2.00个信号ATR），往返成本0.059R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.67倍。 原账本最大浮盈11.59R；5分钟审计得到实际止损前浮盈范围11.59–11.59R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+5.74R，激活不保证保本。 退出下一根起48根内，最高回到原入场+6.39R，最低到+1.39R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家,binance_um:PUMPUSDT:1h:box_any:4410
T501,API3USDT,1h,2026-01-02 02:00:00+00:00,2026-01-07 19:00:00+00:00,,0.4585,0.4438,0.4622,0.1893197278911561,反向确认盈利退出,上一根出现原始反向信号，下一根开盘0.4622退出；这笔不是价格触及止损退出，扣费后净+0.19R。,距V9 2根，较父V9独立模拟入场价+1.64%；初始风险3.21%（2.28个信号ATR），往返成本0.062R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量6.38倍。 截至退出前/数据末端，原账本最大浮盈2.34R。 退出前最高收盘1.96R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+1.01R，最低到-0.97R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；盘中高点与收盘触发存在差异；此前全池最高价激活试验未通过，不能凭此单直接修改；作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家,binance_um:API3USDT:1h:box_any:12997
T502,PENDLEUSDT,1h,2026-01-03 01:00:00+00:00,2026-01-03 07:00:00+00:00,,2.2009,2.1314,2.1314,-1.063335251798562,推进不足后止损,持仓第7根K，最低价2.1299触及当时已生效保护价2.1314；按初始止损在2.1314退出，扣费后净-1.06R。,距V9 29根，较父V9独立模拟入场价+9.77%；初始风险3.16%（2.00个信号ATR），往返成本0.063R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.60倍。 原账本最大浮盈0.79R；5分钟审计得到实际止损前浮盈范围0.79–0.79R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.57R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+1.06R，最低到-0.98R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；退出后48根内曾回到+1R；属事后重启机会，不能证明放宽原止损会赚钱,binance_um:PENDLEUSDT:1h:box_any:13020
T503,UNIUSDT,1h,2026-01-06 05:00:00+00:00,2026-01-06 16:00:00+00:00,,6.21,5.985,5.985,-1.0552,推进不足后止损,持仓第12根K，最低价5.943触及当时已生效保护价5.985；按初始止损在5.985退出，扣费后净-1.06R。,距V9 5根，较父V9独立模拟入场价+0.83%；初始风险3.62%（2.01个信号ATR），往返成本0.055R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.68倍。 原账本最大浮盈0.46R；5分钟审计得到实际止损前浮盈范围0.46–0.46R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.25R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.53R，最低到-3.67R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价,binance_um:UNIUSDT:1h:box_any:13096
T504,DASHUSDT,1h,2026-01-06 17:00:00+00:00,2026-01-07 09:00:00+00:00,,44.01,42.17,42.17,-1.047836956521738,推进不足后止损,持仓第17根K，最低价42.08触及当时已生效保护价42.17；按初始止损在42.17退出，扣费后净-1.05R。,距V9 5根，较父V9独立模拟入场价-3.57%；初始风险4.18%（2.00个信号ATR），往返成本0.048R。 入场信号收盘不在六均线上方，IMACD未同时满足向上和增强，相对成交量2.38倍。 原账本最大浮盈0.43R；5分钟审计得到实际止损前浮盈范围0.43–0.43R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.34R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.78R，最低到-3.51R。,突破当时支撑或动能不完整，但此前单加六均线门未改善全池，不能直接套门,binance_um:DASHUSDT:1h:box_any:13108
T505,HYPEUSDT,1h,2026-02-17 01:00:00+00:00,2026-02-17 09:00:00+00:00,,31.277,29.742,29.742,-1.0407517915309448,推进不足后止损,持仓第9根K，最低价29.736触及当时已生效保护价29.742；按初始止损在29.742退出，扣费后净-1.04R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险4.91%（3.53个信号ATR），往返成本0.041R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.49倍。 原账本最大浮盈0.08R；5分钟审计得到实际止损前浮盈范围0.08–0.08R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.16R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.74R，最低到-2.00R。,当前事实不足以提出特定改法；先保留原规则作为对照。,binance_um:HYPEUSDT:1h:box_any:6302
T506,PENDLEUSDT,1h,2026-02-20 17:00:00+00:00,2026-02-22 18:00:00+00:00,,1.2135,1.1535,1.187,-0.4821166666666647,反向确认亏损退出,上一根出现原始反向信号，下一根开盘1.187退出；这笔不是价格触及止损退出，扣费后净-0.48R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险4.94%（3.33个信号ATR），往返成本0.040R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量2.66倍。 截至退出前/数据末端，原账本最大浮盈0.70R。 退出前最高收盘0.49R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.37R，最低到-1.78R。,当前事实不足以提出特定改法；先保留原规则作为对照。,binance_um:PENDLEUSDT:1h:box_any:14188
T507,PIEVERSEUSDT,1h,2026-02-21 18:00:00+00:00,2026-02-22 00:00:00+00:00,,0.4228,0.4111,0.4111,-1.0722735042735052,推进不足后止损,持仓第7根K，最低价0.4触及当时已生效保护价0.4111；按初始止损在0.4111退出，扣费后净-1.07R。,距V9 19根，较父V9独立模拟入场价+1.00%；初始风险2.77%（2.01个信号ATR），往返成本0.072R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量3.95倍。 原账本最大浮盈0.14R；5分钟审计得到实际止损前浮盈范围0.14–0.14R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.06R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.53R，最低到-2.11R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价,binance_um:PIEVERSEUSDT:1h:box_any:2382
T508,PIEVERSEUSDT,1h,2026-02-24 11:00:00+00:00,2026-02-25 12:00:00+00:00,,0.4275,0.4064,0.4837,2.6229857819905305,盈利保护退出,持仓第26根K，最低价0.4822触及当时已生效保护价0.4837；按追踪止损在0.4837退出，扣费后净+2.62R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险4.94%（3.39个信号ATR），往返成本0.041R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.30倍。 原账本最大浮盈5.60R；5分钟审计得到实际止损前浮盈范围5.60–5.60R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+2.66R，激活不保证保本。 退出下一根起48根内，最高回到原入场+6.73R，最低到+1.87R。,作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家,binance_um:PIEVERSEUSDT:1h:box_any:2447
T509,USELESSUSDT,1h,2026-03-04 08:00:00+00:00,2026-03-06 00:00:00+00:00,,0.04491,0.04199,0.04199,-1.0307602739726025,到过1R后回吐,持仓第41根K，最低价0.04092触及当时已生效保护价0.04199；按初始止损在0.04199退出，扣费后净-1.03R。,距V9 5根，较父V9独立模拟入场价+1.24%；初始风险6.50%（2.22个信号ATR），往返成本0.031R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.00倍。 原账本最大浮盈1.42R；5分钟审计得到实际止损前浮盈范围1.42–1.42R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.28R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.27R，最低到-2.59R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价,binance_um:USELESSUSDT:1h:box_any:4819
T510,BOMEUSDT,1h,2026-03-04 09:00:00+00:00,2026-03-06 14:00:00+00:00,,0.0004135,0.0003919,0.0003919,-1.0382870370370374,到过1R后回吐,持仓第54根K，最低价0.0003871触及当时已生效保护价0.0003919；按初始止损在0.0003919退出，扣费后净-1.04R。,距V9 39根，较父V9独立模拟入场价+3.48%；初始风险5.22%（3.03个信号ATR），往返成本0.038R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.73倍。 原账本最大浮盈1.19R；5分钟审计得到实际止损前浮盈范围1.19–1.19R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.15R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.83R，最低到-1.97R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价,binance_um:BOMEUSDT:1h:box_any:14468
